id;chan_id;val;dtime
19205271;201;23,3;2020-01-03 08:30:13.550
19205566;201;23,1;2020-01-03 08:45:11.197
19205809;201;23,6;2020-01-03 09:00:06.243
19206209;201;24;2020-01-03 09:15:08.903
19206456;201;24;2020-01-03 09:30:06.520
19206792;201;23,9;2020-01-03 09:45:06.630
19207200;201;23,7;2020-01-03 10:00:10.837
19207520;201;23,7;2020-01-03 10:15:08.510
19207836;201;23,6;2020-01-03 10:30:08.700
19208163;201;23,7;2020-01-03 10:45:08.770
19208499;201;23,7;2020-01-03 11:00:08.853
19208853;201;23,9;2020-01-03 11:15:13.977
19209154;201;23,7;2020-01-03 11:30:09.050
19209374;201;23,8;2020-01-03 11:45:05.723
19209705;201;23,7;2020-01-03 12:00:05.887
19210111;201;23,8;2020-01-03 12:15:08.517
19210366;201;23,7;2020-01-03 12:30:06.273
19210805;201;23,9;2020-01-03 12:45:16.450
19211094;201;23,8;2020-01-03 13:00:09.040
19211340;201;23,9;2020-01-03 13:15:05.687
19211791;201;23,9;2020-01-03 13:30:13.600
19212070;201;23,9;2020-01-03 13:45:08.683
19212413;201;24;2020-01-03 14:00:08.840
19212737;201;24;2020-01-03 14:15:08.927
19213065;201;24,1;2020-01-03 14:30:09.123
19213311;201;24,1;2020-01-03 14:45:06.680
19213703;201;24,3;2020-01-03 15:00:08.410
19214032;201;24,3;2020-01-03 15:15:08.493
19214377;201;24,5;2020-01-03 15:30:11.220
19214685;201;24,4;2020-01-03 15:45:08.787
19215010;201;24,6;2020-01-03 16:00:08.940
19215277;201;24,6;2020-01-03 16:15:06.577
19215674;201;24,5;2020-01-03 16:30:08.287
19216005;201;24,5;2020-01-03 16:45:08.517
19216333;201;24,5;2020-01-03 17:00:08.617
19216664;201;24,5;2020-01-03 17:15:08.770
19216987;201;24,5;2020-01-03 17:30:08.957
19217329;201;24,4;2020-01-03 17:45:14.097
19217626;201;24,5;2020-01-03 18:00:09.120
19217958;201;24,4;2020-01-03 18:15:11.730
19218278;201;24,5;2020-01-03 18:30:08.527
19218595;201;24,4;2020-01-03 18:45:08.660
19218925;201;24,5;2020-01-03 19:00:08.863
19219176;201;24,4;2020-01-03 19:15:06.507
19219488;201;24,6;2020-01-03 19:30:05.730
19219908;201;24,4;2020-01-03 19:45:10.920
19220228;201;24,5;2020-01-03 20:00:08.503
19220597;201;24,4;2020-01-03 20:15:13.660
19220816;201;24,6;2020-01-03 20:30:06.293
19221213;201;24,5;2020-01-03 20:45:08.967
19221464;201;24,7;2020-01-03 21:00:06.413
19221870;201;24,6;2020-01-03 21:15:11.580
19222110;201;24,7;2020-01-03 21:30:05.653
19222517;201;24,5;2020-01-03 21:45:08.437
19222848;201;24,6;2020-01-03 22:00:08.550
19223101;201;24,5;2020-01-03 22:15:06.167
19223511;201;24,6;2020-01-03 22:30:11.437
19223757;201;24,5;2020-01-03 22:45:06.713
