id;chan_id;val;dtime
19251643;202;22,4;2020-01-04 20:00:14.177
19251862;202;22,1;2020-01-04 20:15:06.557
19252253;202;22,1;2020-01-04 20:30:08.250
19252584;202;22;2020-01-04 20:45:08.417
19252912;202;22;2020-01-04 21:00:08.583
19253239;202;21,1;2020-01-04 21:15:08.723
19253580;202;21,1;2020-01-04 21:30:08.990
19253903;202;21,1;2020-01-04 21:45:09.050
19254239;202;20,8;2020-01-04 22:00:09.183
19254577;202;20,4;2020-01-04 22:15:10.710
19254895;202;20,2;2020-01-04 22:30:10.860
19255226;202;20;2020-01-04 22:45:11.053
19255477;202;20,1;2020-01-04 23:00:06.110
19255884;202;20;2020-01-04 23:15:11.327
19256209;202;19,9;2020-01-04 23:30:08.960
19256448;202;19,8;2020-01-04 23:45:05.680
19256876;202;19,8;2020-01-05 00:00:10.907
19257220;202;19,7;2020-01-05 00:15:13.517
19257443;202;19,5;2020-01-05 00:30:06.227
19257846;202;19,5;2020-01-05 00:45:08.900
19258165;202;19,4;2020-01-05 01:00:09.000
19258504;202;19,5;2020-01-05 01:15:10.737
19258833;202;19,4;2020-01-05 01:30:11.020
19259137;202;19,6;2020-01-05 01:45:08.730
19259397;202;19,6;2020-01-05 02:00:06.760
19259790;202;19,5;2020-01-05 02:15:08.440
19260035;202;19,4;2020-01-05 02:30:06.180
19260457;202;19,3;2020-01-05 02:45:11.323
19260771;202;18,9;2020-01-05 03:00:08.940
19261031;202;18,6;2020-01-05 03:15:06.647
19261426;202;18,5;2020-01-05 03:30:08.403
19261750;202;18,5;2020-01-05 03:45:08.520
19261999;202;18,6;2020-01-05 04:00:06.153
19262330;202;18,6;2020-01-05 04:15:06.120
19262732;202;18,5;2020-01-05 04:30:08.837
19263059;202;18,6;2020-01-05 04:45:08.980
19263399;202;18,7;2020-01-05 05:00:09.033
19263717;202;18,5;2020-01-05 05:15:09.153
19264058;202;18,6;2020-01-05 05:30:10.870
19264370;202;18,7;2020-01-05 05:45:08.490
19264698;202;18,6;2020-01-05 06:00:08.563
19265032;202;18,5;2020-01-05 06:15:08.710
19265373;202;18,4;2020-01-05 06:30:11.537
19265692;202;18,6;2020-01-05 06:45:08.960
19266020;202;18,8;2020-01-05 07:00:11.003
19266336;202;18,8;2020-01-05 07:15:08.607
19266679;202;19;2020-01-05 07:30:11.430
19266922;202;19;2020-01-05 07:45:06.457
19267335;202;19,4;2020-01-05 08:00:11.683
19267561;202;20;2020-01-05 08:15:05.760
19267991;202;20,4;2020-01-05 08:30:11.040
19268233;202;20,5;2020-01-05 08:45:06.217
19268638;202;20,6;2020-01-05 09:00:08.970
19268884;202;20,7;2020-01-05 09:15:06.473
19269295;202;20,7;2020-01-05 09:30:08.227
19269618;202;20,7;2020-01-05 09:45:08.283
19269955;202;20,3;2020-01-05 10:00:08.393
19270272;202;20,1;2020-01-05 10:15:08.530
19270609;202;20;2020-01-05 10:30:11.143
19270919;202;19,9;2020-01-05 10:45:08.757
19271255;202;19,7;2020-01-05 11:00:09.130
19271590;202;19,8;2020-01-05 11:15:11.820
19271900;202;19,7;2020-01-05 11:30:11.120
19272218;202;19,5;2020-01-05 11:45:08.797
19272545;202;19,6;2020-01-05 12:00:08.943
19272864;202;19,8;2020-01-05 12:15:09.013
19273197;202;19,4;2020-01-05 12:30:09.030
19273446;202;19,2;2020-01-05 12:45:06.627
19273862;202;19,1;2020-01-05 13:00:10.783
19274174;202;19,1;2020-01-05 13:15:08.303
19274513;202;19,1;2020-01-05 13:30:08.497
19274844;202;19;2020-01-05 13:45:08.647
19275170;202;18,7;2020-01-05 14:00:11.333
19275491;202;18,6;2020-01-05 14:15:08.967
19275749;202;18,6;2020-01-05 14:30:06.587
19276066;202;18,5;2020-01-05 14:45:05.747
19276518;202;18,5;2020-01-05 15:00:13.523
19276815;202;18,4;2020-01-05 15:15:08.523
19277145;202;18,5;2020-01-05 15:30:08.733
19277395;202;18,6;2020-01-05 15:45:06.403
19277726;202;18,5;2020-01-05 16:00:06.580
19278140;202;18,5;2020-01-05 16:15:10.780
19278450;202;18,4;2020-01-05 16:30:08.453
19278790;202;18,3;2020-01-05 16:45:08.687
19279127;202;18,2;2020-01-05 17:00:11.340
19279448;202;18,2;2020-01-05 17:15:08.920
19279766;202;18;2020-01-05 17:30:08.230
19280015;202;17,9;2020-01-05 17:45:05.777
19280352;202;17,9;2020-01-05 18:00:05.970
19280683;202;17,6;2020-01-05 18:15:06.090
19281010;202;17,5;2020-01-05 18:30:06.393
19281423;202;17,7;2020-01-05 18:45:09.020
19281661;202;17,5;2020-01-05 19:00:05.660
19282072;202;17,5;2020-01-05 19:15:08.267
19282415;202;17,6;2020-01-05 19:30:11.003
19282659;202;17,5;2020-01-05 19:45:06.170
